epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,52237.9,0.89999,0.57452,0.9683,0.80942,0.79862,0.84807,0.63172,0.96549,0.63519,1.00973,0.000627292,0.000627292,0.000627292
65,53055.8,0.89844,0.57197,0.9653,0.81175,0.79594,0.84938,0.63087,0.96835,0.6373,1.01171,0.000610789,0.000610789,0.000610789
66,53873.7,0.89748,0.56524,0.9687,0.81412,0.7946,0.8476,0.6305,0.96728,0.63258,1.01299,0.000594286,0.000594286,0.000594286
67,54690.5,0.8937,0.56538,0.96071,0.81057,0.79932,0.85013,0.63205,0.96351,0.62724,1.00999,0.000577782,0.000577782,0.000577782
68,55507.7,0.89019,0.55912,0.96275,0.81286,0.79415,0.84998,0.63424,0.96153,0.62749,1.01189,0.000561279,0.000561279,0.000561279
69,56324.5,0.88923,0.55271,0.96213,0.81159,0.79558,0.84853,0.63281,0.96728,0.63044,1.01381,0.000544776,0.000544776,0.000544776
70,57141.6,0.87907,0.54418,0.95921,0.81956,0.78865,0.84818,0.6322,0.9704,0.62733,1.01562,0.000528272,0.000528272,0.000528272
71,57960,0.88655,0.54838,0.96144,0.81652,0.7957,0.84877,0.63323,0.96509,0.63039,1.01238,0.000511769,0.000511769,0.000511769
72,58771.8,0.87554,0.54022,0.95484,0.81631,0.79917,0.84971,0.63316,0.96666,0.62837,1.01281,0.000495266,0.000495266,0.000495266
73,59587.9,0.87309,0.53838,0.95324,0.81643,0.79574,0.84889,0.63276,0.96669,0.62803,1.01062,0.000478762,0.000478762,0.000478762
74,60403.5,0.87279,0.53663,0.95599,0.82042,0.79457,0.85038,0.63533,0.96462,0.62396,1.01256,0.000462259,0.000462259,0.000462259
75,61221.2,0.86332,0.53324,0.95335,0.8194,0.79555,0.84971,0.63497,0.96366,0.62808,1.01167,0.000445756,0.000445756,0.000445756
76,62039.2,0.86065,0.52424,0.94877,0.81975,0.79523,0.84833,0.63354,0.96601,0.62967,1.01704,0.000429253,0.000429253,0.000429253
77,62855.2,0.86813,0.52442,0.95173,0.81781,0.79801,0.84628,0.63233,0.96622,0.62893,1.01589,0.000412749,0.000412749,0.000412749
78,63671,0.85734,0.51885,0.94727,0.81001,0.80687,0.85012,0.63419,0.96757,0.62383,1.01659,0.000396246,0.000396246,0.000396246
79,64488.2,0.85125,0.51699,0.94625,0.81294,0.79937,0.85008,0.63464,0.96406,0.62361,1.01416,0.000379743,0.000379743,0.000379743
80,65305.8,0.85197,0.51042,0.94756,0.80865,0.80284,0.84837,0.63321,0.96721,0.6221,1.01807,0.000363239,0.000363239,0.000363239
81,66125.2,0.84584,0.50694,0.94266,0.81026,0.8026,0.84761,0.63377,0.96897,0.62384,1.02116,0.000346736,0.000346736,0.000346736
82,66944.4,0.85494,0.51287,0.94587,0.81398,0.79621,0.84753,0.63379,0.96601,0.62258,1.02058,0.000330233,0.000330233,0.000330233
83,67762.8,0.84729,0.50824,0.94667,0.81316,0.80027,0.84917,0.63531,0.96319,0.61902,1.0183,0.000313729,0.000313729,0.000313729
84,68578.3,0.84874,0.50157,0.94099,0.81786,0.79698,0.84717,0.63456,0.96564,0.62303,1.01753,0.000297226,0.000297226,0.000297226
