epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,19036.2,0.88583,0.55384,0.92702,0.81968,0.79555,0.84838,0.63078,0.97445,0.64715,0.97245,0.000759318,0.000759318,0.000759318
57,19374.8,0.88433,0.55129,0.92501,0.81481,0.79433,0.8474,0.63135,0.97435,0.64372,0.97285,0.000742815,0.000742815,0.000742815
58,19715.3,0.87853,0.54329,0.92417,0.81264,0.79614,0.84627,0.62974,0.97446,0.64631,0.97609,0.000726312,0.000726312,0.000726312
59,20054.9,0.86974,0.54107,0.92347,0.81144,0.8017,0.84711,0.62973,0.97424,0.64678,0.97373,0.000709809,0.000709809,0.000709809
60,20394,0.87688,0.53924,0.92114,0.8116,0.8043,0.84707,0.63183,0.97369,0.64468,0.97378,0.000693305,0.000693305,0.000693305
61,20733.8,0.86722,0.53233,0.91842,0.80467,0.8093,0.84629,0.62943,0.97909,0.64667,0.97525,0.000676802,0.000676802,0.000676802
62,21073,0.87782,0.5414,0.92243,0.81083,0.80431,0.84573,0.62876,0.97833,0.64394,0.97748,0.000660299,0.000660299,0.000660299
63,21412.1,0.86668,0.53425,0.91958,0.81353,0.80142,0.84759,0.63091,0.9783,0.64244,0.97497,0.000643795,0.000643795,0.000643795
64,21750.4,0.86882,0.5332,0.91834,0.81052,0.80748,0.84885,0.63285,0.97708,0.64073,0.9766,0.000627292,0.000627292,0.000627292
65,22089.8,0.86444,0.53335,0.91813,0.82255,0.80274,0.85189,0.63331,0.9791,0.63851,0.97633,0.000610789,0.000610789,0.000610789
66,22429.9,0.86479,0.52836,0.91921,0.82055,0.80187,0.85179,0.63486,0.97282,0.63887,0.97163,0.000594286,0.000594286,0.000594286
67,22768.9,0.86312,0.52828,0.91574,0.81572,0.80099,0.84909,0.63323,0.97253,0.64027,0.97362,0.000577782,0.000577782,0.000577782
68,23107.9,0.85743,0.52115,0.91399,0.81592,0.80128,0.84914,0.63301,0.98007,0.63635,0.97669,0.000561279,0.000561279,0.000561279
69,23445.6,0.85745,0.52116,0.91348,0.8144,0.80218,0.8464,0.62998,0.97599,0.64406,0.97537,0.000544776,0.000544776,0.000544776
70,23783.5,0.84805,0.50942,0.91145,0.81632,0.80257,0.8487,0.63125,0.98107,0.64047,0.97924,0.000528272,0.000528272,0.000528272
71,24122.6,0.85542,0.51461,0.91465,0.81878,0.80097,0.84925,0.63252,0.9806,0.6405,0.97839,0.000511769,0.000511769,0.000511769
72,24462.2,0.84462,0.508,0.90889,0.82227,0.79883,0.84812,0.63289,0.97789,0.63582,0.9776,0.000495266,0.000495266,0.000495266
73,24802,0.84715,0.51029,0.91079,0.82047,0.80073,0.84844,0.63107,0.97629,0.64062,0.97508,0.000478762,0.000478762,0.000478762
74,25142.1,0.84331,0.50657,0.91221,0.81415,0.80556,0.84795,0.63271,0.97784,0.6386,0.97611,0.000462259,0.000462259,0.000462259
75,25480.5,0.83554,0.50299,0.90992,0.82135,0.79977,0.84951,0.63267,0.97844,0.63609,0.97598,0.000445756,0.000445756,0.000445756
76,25818.4,0.83529,0.49691,0.90723,0.81987,0.80625,0.85084,0.63424,0.9757,0.62999,0.9761,0.000429253,0.000429253,0.000429253
