epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,6607.77,0.89888,0.58602,0.90282,0.79106,0.72514,0.79151,0.56834,0.90992,0.60501,0.90321,0.000643795,0.000643795,0.000643795
64,6711.51,0.90056,0.58313,0.90394,0.77673,0.73308,0.79382,0.5706,0.91228,0.60557,0.90371,0.000627292,0.000627292,0.000627292
65,6815.56,0.90462,0.58728,0.90457,0.77878,0.72912,0.79008,0.56868,0.91018,0.6087,0.90726,0.000610789,0.000610789,0.000610789
66,6919.86,0.90349,0.58425,0.90501,0.78124,0.73365,0.79205,0.56902,0.9101,0.60964,0.9067,0.000594286,0.000594286,0.000594286
67,7023.91,0.89724,0.57593,0.90189,0.79189,0.72859,0.79734,0.57335,0.90682,0.59487,0.90458,0.000577782,0.000577782,0.000577782
68,7128.41,0.89872,0.57369,0.90174,0.79339,0.72891,0.79465,0.57224,0.90983,0.60273,0.90804,0.000561279,0.000561279,0.000561279
69,7232.56,0.89388,0.56876,0.89952,0.78386,0.72997,0.79598,0.57322,0.90955,0.59696,0.90881,0.000544776,0.000544776,0.000544776
70,7336.88,0.88937,0.56188,0.90076,0.78884,0.72454,0.79739,0.57201,0.91191,0.59895,0.90632,0.000528272,0.000528272,0.000528272
71,7441.47,0.89479,0.56548,0.90197,0.78395,0.72822,0.79662,0.57327,0.90632,0.59808,0.90438,0.000511769,0.000511769,0.000511769
72,7545.74,0.88168,0.55034,0.89669,0.78856,0.73129,0.79804,0.57637,0.90671,0.59465,0.90721,0.000495266,0.000495266,0.000495266
73,7650.16,0.88564,0.55814,0.89755,0.7882,0.73341,0.79623,0.57427,0.90612,0.59453,0.90542,0.000478762,0.000478762,0.000478762
74,7754.59,0.87938,0.55538,0.89771,0.78603,0.73419,0.79648,0.57376,0.90777,0.59716,0.90774,0.000462259,0.000462259,0.000462259
75,7859.03,0.8756,0.55166,0.89833,0.79056,0.73367,0.79845,0.57661,0.90244,0.59121,0.90472,0.000445756,0.000445756,0.000445756
76,7963.75,0.86789,0.54325,0.8935,0.79958,0.72872,0.80023,0.577,0.90437,0.58595,0.90579,0.000429253,0.000429253,0.000429253
77,8068.4,0.88067,0.54591,0.89558,0.79197,0.73507,0.79977,0.57799,0.9035,0.58235,0.90815,0.000412749,0.000412749,0.000412749
78,8172.96,0.86892,0.54141,0.89451,0.79092,0.73554,0.79988,0.57846,0.90329,0.58652,0.90509,0.000396246,0.000396246,0.000396246
79,8277.57,0.86267,0.53991,0.89231,0.78259,0.73489,0.79792,0.57683,0.90423,0.58946,0.90423,0.000379743,0.000379743,0.000379743
80,8381.71,0.8632,0.53274,0.89306,0.79303,0.73417,0.79945,0.57746,0.90275,0.58606,0.90495,0.000363239,0.000363239,0.000363239
81,8486.7,0.85421,0.52542,0.88796,0.78656,0.73977,0.80053,0.57704,0.90467,0.58725,0.90725,0.000346736,0.000346736,0.000346736
82,8591.11,0.86407,0.53296,0.89125,0.79731,0.73114,0.79893,0.57792,0.90276,0.58712,0.90716,0.000330233,0.000330233,0.000330233
83,8695.86,0.85335,0.5274,0.89015,0.80245,0.73031,0.80144,0.5793,0.90116,0.58041,0.9067,0.000313729,0.000313729,0.000313729
84,8800,0.85311,0.52205,0.88844,0.79234,0.73767,0.80122,0.57915,0.89896,0.58122,0.90623,0.000297226,0.000297226,0.000297226
85,8904.68,0.85327,0.52316,0.88898,0.78078,0.74074,0.79987,0.57665,0.90358,0.58352,0.90874,0.000280723,0.000280723,0.000280723
86,9009.01,0.84798,0.51595,0.88627,0.79374,0.73303,0.80157,0.57923,0.90458,0.58275,0.90952,0.00026422,0.00026422,0.00026422
87,9113.88,0.85906,0.51916,0.88851,0.78792,0.74231,0.8011,0.57903,0.90394,0.58215,0.90867,0.000247716,0.000247716,0.000247716
88,9218.22,0.85244,0.5162,0.88677,0.78913,0.74369,0.80108,0.57857,0.90312,0.58461,0.90795,0.000231213,0.000231213,0.000231213
89,9322.56,0.84151,0.51246,0.88475,0.79189,0.74005,0.80245,0.5796,0.90447,0.57989,0.91045,0.00021471,0.00021471,0.00021471
90,9427.04,0.85037,0.51491,0.88959,0.7852,0.74281,0.80225,0.58021,0.90198,0.57886,0.90863,0.000198206,0.000198206,0.000198206
91,9531.57,0.81718,0.48351,0.86509,0.77891,0.74461,0.79939,0.57795,0.90287,0.5808,0.91026,0.000181703,0.000181703,0.000181703
92,9634.93,0.81205,0.4776,0.86599,0.78948,0.73711,0.79821,0.57823,0.90333,0.58135,0.90913,0.0001652,0.0001652,0.0001652
93,9737.95,0.80042,0.46832,0.86261,0.79402,0.73726,0.80028,0.58025,0.90151,0.57844,0.90987,0.000148696,0.000148696,0.000148696
94,9841.1,0.80175,0.46581,0.86032,0.79268,0.73749,0.80073,0.58037,0.90036,0.57815,0.91038,0.000132193,0.000132193,0.000132193
95,9944.22,0.79715,0.46063,0.86123,0.79124,0.73719,0.80051,0.57982,0.90158,0.57825,0.91167,0.00011569,0.00011569,0.00011569
96,10047.6,0.798,0.46113,0.86149,0.78791,0.74134,0.80029,0.57968,0.89943,0.57875,0.91089,9.91865e-05,9.91865e-05,9.91865e-05
97,10150.8,0.79235,0.45858,0.86007,0.792,0.73906,0.80051,0.57966,0.90231,0.57815,0.9117,8.26832e-05,8.26832e-05,8.26832e-05
98,10254.1,0.79792,0.45742,0.86142,0.78922,0.74224,0.80104,0.57997,0.90403,0.57767,0.9131,6.61799e-05,6.61799e-05,6.61799e-05
99,10357.4,0.79322,0.45535,0.8608,0.79368,0.73739,0.8001,0.58036,0.90172,0.5784,0.91256,4.96766e-05,4.96766e-05,4.96766e-05
100,10460.7,0.78909,0.45231,0.85894,0.79308,0.73473,0.79978,0.57976,0.90239,0.57852,0.91266,3.31733e-05,3.31733e-05,3.31733e-05
